pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite
20_2_1_2_Adisgust_Vsad,20,female,2,1,2,20_07_01_02_02,20_04_01_02_02,neutral,sad,1,0.524204,0.399216,0.003038,0.073541,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.744893,0.346321,0.270256,0.453824
20_2_1_2_Adisgust_Vsurprised,20,female,2,1,2,20_07_01_02_02,20_08_01_02_02,neutral,neutral,0,0.524204,0.399216,0.003038,0.073541,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.744893,0.534248,0.314107,0.531083
20_2_1_2_Afearful_Vangry,20,female,2,1,2,20_06_01_02_02,20_05_01_02_02,neutral,angry,1,0.345441,0.016722,0.031448,0.606388,0.289541,0.219784,0.196752,0.293923,0.008141,0.007626,0.011831,0.972402,0.184308,0.421289,0.164484,0.256694
20_2_1_2_Afearful_Vcalm,20,female,2,1,2,20_06_01_02_02,20_02_01_02_02,neutral,neutral,0,0.345441,0.016722,0.031448,0.606388,0.256792,0.182002,0.200759,0.360448,0.008141,0.007626,0.011831,0.972402,0.184308,0.356569,0.135178,0.225352
20_2_1_2_Afearful_Vdisgust,20,female,2,1,2,20_06_01_02_02,20_07_01_02_02,neutral,neutral,0,0.345441,0.016722,0.031448,0.606388,0.256158,0.277749,0.311412,0.154682,0.008141,0.007626,0.011831,0.972402,0.184308,0.586679,0.30471,0.358566
20_2_1_2_Afearful_Vfearful,20,female,2,1,2,20_06_01_02_02,20_06_01_02_02,neutral,neutral,0,0.345441,0.016722,0.031448,0.606388,0.192664,0.19732,0.292747,0.317269,0.008141,0.007626,0.011831,0.972402,0.184308,0.396814,0.201374,0.260832
20_2_1_2_Afearful_Vhappy,20,female,2,1,2,20_06_01_02_02,20_03_01_02_02,neutral,happy,1,0.345441,0.016722,0.031448,0.606388,0.307235,0.19801,0.19203,0.302726,0.008141,0.007626,0.011831,0.972402,0.184308,0.412508,0.149343,0.24872
20_2_1_2_Afearful_Vneutral,20,female,2,1,2,20_06_01_02_02,20_01_01_02_02,neutral,neutral,0,0.345441,0.016722,0.031448,0.606388,0.191723,0.203786,0.256282,0.34821,0.008141,0.007626,0.011831,0.972402,0.184308,0.367268,0.18139,0.244322
20_2_1_2_Afearful_Vsad,20,female,2,1,2,20_06_01_02_02,20_04_01_02_02,neutral,sad,1,0.345441,0.016722,0.031448,0.606388,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.184308,0.346321,0.166548,0.232392
20_2_1_2_Afearful_Vsurprised,20,female,2,1,2,20_06_01_02_02,20_08_01_02_02,neutral,neutral,0,0.345441,0.016722,0.031448,0.606388,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.184308,0.534248,0.315099,0.344552
20_2_1_2_Ahappy_Vangry,20,female,2,1,2,20_03_01_02_02,20_05_01_02_02,happy,angry,1,0.725234,0.137264,0.000517,0.136984,0.289541,0.219784,0.196752,0.293923,0.008141,0.007626,0.011831,0.972402,0.645498,0.421289,0.193796,0.420194
20_2_1_2_Ahappy_Vcalm,20,female,2,1,2,20_03_01_02_02,20_02_01_02_02,happy,neutral,1,0.725234,0.137264,0.000517,0.136984,0.256792,0.182002,0.200759,0.360448,0.008141,0.007626,0.011831,0.972402,0.645498,0.356569,0.221814,0.40796
20_2_1_2_Ahappy_Vdisgust,20,female,2,1,2,20_03_01_02_02,20_07_01_02_02,happy,neutral,1,0.725234,0.137264,0.000517,0.136984,0.256158,0.277749,0.311412,0.154682,0.008141,0.007626,0.011831,0.972402,0.645498,0.586679,0.255352,0.495843
20_2_1_2_Ahappy_Vfearful,20,female,2,1,2,20_03_01_02_02,20_06_01_02_02,happy,neutral,1,0.725234,0.137264,0.000517,0.136984,0.192664,0.19732,0.292747,0.317269,0.008141,0.007626,0.011831,0.972402,0.645498,0.396814,0.293072,0.445128
20_2_1_2_Ahappy_Vhappy,20,female,2,1,2,20_03_01_02_02,20_03_01_02_02,happy,happy,0,0.725234,0.137264,0.000517,0.136984,0.307235,0.19801,0.19203,0.302726,0.008141,0.007626,0.011831,0.972402,0.645498,0.412508,0.183608,0.413871
20_2_1_2_Ahappy_Vneutral,20,female,2,1,2,20_03_01_02_02,20_01_01_02_02,happy,neutral,1,0.725234,0.137264,0.000517,0.136984,0.191723,0.203786,0.256282,0.34821,0.008141,0.007626,0.011831,0.972402,0.645498,0.367268,0.284051,0.432273
20_2_1_2_Ahappy_Vsad,20,female,2,1,2,20_03_01_02_02,20_04_01_02_02,happy,sad,1,0.725234,0.137264,0.000517,0.136984,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.645498,0.346321,0.280431,0.424083
20_2_1_2_Ahappy_Vsurprised,20,female,2,1,2,20_03_01_02_02,20_08_01_02_02,happy,neutral,1,0.725234,0.137264,0.000517,0.136984,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.645498,0.534248,0.350827,0.510191
20_2_1_2_Aneutral_Vangry,20,female,2,1,2,20_01_01_02_02,20_05_01_02_02,neutral,angry,1,0.228742,0.544715,0.000487,0.226056,0.289541,0.219784,0.196752,0.293923,0.008141,0.007626,0.011831,0.972402,0.525325,0.421289,0.153372,0.366662
20_2_1_2_Aneutral_Vcalm,20,female,2,1,2,20_01_01_02_02,20_02_01_02_02,neutral,neutral,0,0.228742,0.544715,0.000487,0.226056,0.256792,0.182002,0.200759,0.360448,0.008141,0.007626,0.011831,0.972402,0.525325,0.356569,0.178265,0.353386
20_2_1_2_Aneutral_Vdisgust,20,female,2,1,2,20_01_01_02_02,20_07_01_02_02,neutral,neutral,0,0.228742,0.544715,0.000487,0.226056,0.256158,0.277749,0.311412,0.154682,0.008141,0.007626,0.011831,0.972402,0.525325,0.586679,0.19057,0.434191
20_2_1_2_Aneutral_Vfearful,20,female,2,1,2,20_01_01_02_02,20_06_01_02_02,neutral,neutral,0,0.228742,0.544715,0.000487,0.226056,0.192664,0.19732,0.292747,0.317269,0.008141,0.007626,0.011831,0.972402,0.525325,0.396814,0.211698,0.377946
20_2_1_2_Aneutral_Vhappy,20,female,2,1,2,20_01_01_02_02,20_03_01_02_02,neutral,happy,1,0.228742,0.544715,0.000487,0.226056,0.307235,0.19801,0.19203,0.302726,0.008141,0.007626,0.011831,0.972402,0.525325,0.412508,0.162694,0.366842
20_2_1_2_Aneutral_Vneutral,20,female,2,1,2,20_01_01_02_02,20_01_01_02_02,neutral,neutral,0,0.228742,0.544715,0.000487,0.226056,0.191723,0.203786,0.256282,0.34821,0.008141,0.007626,0.011831,0.972402,0.525325,0.367268,0.194578,0.362391
20_2_1_2_Aneutral_Vsad,20,female,2,1,2,20_01_01_02_02,20_04_01_02_02,neutral,sad,1,0.228742,0.544715,0.000487,0.226056,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.525325,0.346321,0.191819,0.354489
20_2_1_2_Aneutral_Vsurprised,20,female,2,1,2,20_01_01_02_02,20_08_01_02_02,neutral,neutral,0,0.228742,0.544715,0.000487,0.226056,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.525325,0.534248,0.275816,0.44513
20_2_1_2_Asad_Vangry,20,female,2,1,2,20_04_01_02_02,20_05_01_02_02,sad,angry,1,0.721503,0.000887,0.055928,0.221682,0.289541,0.219784,0.196752,0.293923,0.008141,0.007626,0.011831,0.972402,0.52975,0.421289,0.208575,0.386538
20_2_1_2_Asad_Vcalm,20,female,2,1,2,20_04_01_02_02,20_02_01_02_02,sad,neutral,1,0.721503,0.000887,0.055928,0.221682,0.256792,0.182002,0.200759,0.360448,0.008141,0.007626,0.011831,0.972402,0.52975,0.356569,0.213642,0.366654
20_2_1_2_Asad_Vdisgust,20,female,2,1,2,20_04_01_02_02,20_07_01_02_02,sad,neutral,1,0.721503,0.000887,0.055928,0.221682,0.256158,0.277749,0.311412,0.154682,0.008141,0.007626,0.011831,0.972402,0.52975,0.586679,0.293172,0.469867
20_2_1_2_Asad_Vfearful,20,female,2,1,2,20_04_01_02_02,20_06_01_02_02,sad,neutral,1,0.721503,0.000887,0.055928,0.221682,0.192664,0.19732,0.292747,0.317269,0.008141,0.007626,0.011831,0.972402,0.52975,0.396814,0.282244,0.402936
20_2_1_2_Asad_Vhappy,20,female,2,1,2,20_04_01_02_02,20_03_01_02_02,sad,happy,1,0.721503,0.000887,0.055928,0.221682,0.307235,0.19801,0.19203,0.302726,0.008141,0.007626,0.011831,0.972402,0.52975,0.412508,0.190286,0.377514
20_2_1_2_Asad_Vneutral,20,female,2,1,2,20_04_01_02_02,20_01_01_02_02,sad,neutral,1,0.721503,0.000887,0.055928,0.221682,0.191723,0.203786,0.256282,0.34821,0.008141,0.007626,0.011831,0.972402,0.52975,0.367268,0.276765,0.391261
20_2_1_2_Asad_Vsad,20,female,2,1,2,20_04_01_02_02,20_04_01_02_02,sad,sad,0,0.721503,0.000887,0.055928,0.221682,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.52975,0.346321,0.270907,0.382326
20_2_1_2_Asad_Vsurprised,20,female,2,1,2,20_04_01_02_02,20_08_01_02_02,sad,neutral,1,0.721503,0.000887,0.055928,0.221682,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.52975,0.534248,0.344295,0.469431
20_2_1_2_Asurprised_Vangry,20,female,2,1,2,20_08_01_02_02,20_05_01_02_02,neutral,angry,1,0.438854,0.360436,0.001606,0.199104,0.289541,0.219784,0.196752,0.293923,0.008141,0.007626,0.011831,0.972402,0.555149,0.421289,0.122603,0.366347
20_2_1_2_Asurprised_Vcalm,20,female,2,1,2,20_08_01_02_02,20_02_01_02_02,neutral,neutral,0,0.438854,0.360436,0.001606,0.199104,0.256792,0.182002,0.200759,0.360448,0.008141,0.007626,0.011831,0.972402,0.555149,0.356569,0.150403,0.35404
20_2_1_2_Asurprised_Vdisgust,20,female,2,1,2,20_08_01_02_02,20_07_01_02_02,neutral,neutral,0,0.438854,0.360436,0.001606,0.199104,0.256158,0.277749,0.311412,0.154682,0.008141,0.007626,0.011831,0.972402,0.555149,0.586679,0.172664,0.438164
20_2_1_2_Asurprised_Vfearful,20,female,2,1,2,20_08_01_02_02,20_06_01_02_02,neutral,neutral,0,0.438854,0.360436,0.001606,0.199104,0.192664,0.19732,0.292747,0.317269,0.008141,0.007626,0.011831,0.972402,0.555149,0.396814,0.202834,0.384932
20_2_1_2_Asurprised_Vhappy,20,female,2,1,2,20_08_01_02_02,20_03_01_02_02,neutral,happy,1,0.438854,0.360436,0.001606,0.199104,0.307235,0.19801,0.19203,0.302726,0.008141,0.007626,0.011831,0.972402,0.555149,0.412508,0.123592,0.36375
20_2_1_2_Asurprised_Vneutral,20,female,2,1,2,20_08_01_02_02,20_01_01_02_02,neutral,neutral,0,0.438854,0.360436,0.001606,0.199104,0.191723,0.203786,0.256282,0.34821,0.008141,0.007626,0.011831,0.972402,0.555149,0.367268,0.188525,0.370314
20_2_1_2_Asurprised_Vsad,20,female,2,1,2,20_08_01_02_02,20_04_01_02_02,neutral,sad,1,0.438854,0.360436,0.001606,0.199104,0.19217,0.197924,0.238741,0.371165,0.008141,0.007626,0.011831,0.972402,0.555149,0.346321,0.185272,0.362247
20_2_1_2_Asurprised_Vsurprised,20,female,2,1,2,20_08_01_02_02,20_08_01_02_02,neutral,neutral,0,0.438854,0.360436,0.001606,0.199104,0.174905,0.200467,0.43048,0.194148,0.008141,0.007626,0.011831,0.972402,0.555149,0.534248,0.26742,0.452272
20_2_2_1_Aangry_Vangry,20,female,2,2,1,20_05_02_02_01,20_05_02_02_01,angry,angry,0,0.093009,0.906361,0.000361,0.000269,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.94481,0.469749,0.423437,0.612665
20_2_2_1_Aangry_Vcalm,20,female,2,2,1,20_05_02_02_01,20_02_02_02_01,angry,neutral,1,0.093009,0.906361,0.000361,0.000269,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.94481,0.352646,0.492226,0.596561
20_2_2_1_Aangry_Vdisgust,20,female,2,2,1,20_05_02_02_01,20_07_02_02_01,angry,neutral,1,0.093009,0.906361,0.000361,0.000269,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.94481,0.666732,0.363577,0.658373
20_2_2_1_Aangry_Vfearful,20,female,2,2,1,20_05_02_02_01,20_06_02_02_01,angry,neutral,1,0.093009,0.906361,0.000361,0.000269,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.94481,0.564193,0.465206,0.65807
20_2_2_1_Aangry_Vhappy,20,female,2,2,1,20_05_02_02_01,20_03_02_02_01,angry,happy,1,0.093009,0.906361,0.000361,0.000269,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.94481,0.537095,0.430565,0.63749
20_2_2_1_Aangry_Vsad,20,female,2,2,1,20_05_02_02_01,20_04_02_02_01,angry,sad,1,0.093009,0.906361,0.000361,0.000269,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.94481,0.445233,0.472823,0.620955
20_2_2_1_Aangry_Vsurprised,20,female,2,2,1,20_05_02_02_01,20_08_02_02_01,angry,neutral,1,0.093009,0.906361,0.000361,0.000269,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.94481,0.597632,0.442421,0.661621
20_2_2_1_Acalm_Vangry,20,female,2,2,1,20_02_02_02_01,20_05_02_02_01,neutral,angry,1,0.657143,0.008833,0.013871,0.320153,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.425384,0.469749,0.298943,0.398025
20_2_2_1_Acalm_Vcalm,20,female,2,2,1,20_02_02_02_01,20_02_02_02_01,neutral,neutral,0,0.657143,0.008833,0.013871,0.320153,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.425384,0.352646,0.190693,0.322908
20_2_2_1_Acalm_Vdisgust,20,female,2,2,1,20_02_02_02_01,20_07_02_02_01,neutral,neutral,0,0.657143,0.008833,0.013871,0.320153,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.425384,0.666732,0.370675,0.487597
20_2_2_1_Acalm_Vfearful,20,female,2,2,1,20_02_02_02_01,20_06_02_02_01,neutral,neutral,0,0.657143,0.008833,0.013871,0.320153,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.425384,0.564193,0.337777,0.442451
20_2_2_1_Acalm_Vhappy,20,female,2,2,1,20_02_02_02_01,20_03_02_02_01,neutral,happy,1,0.657143,0.008833,0.013871,0.320153,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.425384,0.537095,0.216462,0.39298
20_2_2_1_Acalm_Vsad,20,female,2,2,1,20_02_02_02_01,20_04_02_02_01,neutral,sad,1,0.657143,0.008833,0.013871,0.320153,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.425384,0.445233,0.27046,0.380359
20_2_2_1_Acalm_Vsurprised,20,female,2,2,1,20_02_02_02_01,20_08_02_02_01,neutral,neutral,0,0.657143,0.008833,0.013871,0.320153,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.425384,0.597632,0.269514,0.430843
20_2_2_1_Adisgust_Vangry,20,female,2,2,1,20_07_02_02_01,20_05_02_02_01,neutral,angry,1,0.384956,0.612435,0.000701,0.001909,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.929847,0.469749,0.329901,0.576499
20_2_2_1_Adisgust_Vcalm,20,female,2,2,1,20_07_02_02_01,20_02_02_02_01,neutral,neutral,0,0.384956,0.612435,0.000701,0.001909,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.929847,0.352646,0.357532,0.546675
20_2_2_1_Adisgust_Vdisgust,20,female,2,2,1,20_07_02_02_01,20_07_02_02_01,neutral,neutral,0,0.384956,0.612435,0.000701,0.001909,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.929847,0.666732,0.263188,0.619923
20_2_2_1_Adisgust_Vfearful,20,female,2,2,1,20_07_02_02_01,20_06_02_02_01,neutral,neutral,0,0.384956,0.612435,0.000701,0.001909,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.929847,0.564193,0.358449,0.617496
20_2_2_1_Adisgust_Vhappy,20,female,2,2,1,20_07_02_02_01,20_03_02_02_01,neutral,happy,1,0.384956,0.612435,0.000701,0.001909,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.929847,0.537095,0.272566,0.579836
20_2_2_1_Adisgust_Vsad,20,female,2,2,1,20_07_02_02_01,20_04_02_02_01,neutral,sad,1,0.384956,0.612435,0.000701,0.001909,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.929847,0.445233,0.361244,0.578775
20_2_2_1_Adisgust_Vsurprised,20,female,2,2,1,20_07_02_02_01,20_08_02_02_01,neutral,neutral,0,0.384956,0.612435,0.000701,0.001909,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.929847,0.597632,0.29341,0.606963
20_2_2_1_Afearful_Vangry,20,female,2,2,1,20_06_02_02_01,20_05_02_02_01,neutral,angry,1,0.916729,0.074559,0.003562,0.00515,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.918844,0.469749,0.443904,0.610832
20_2_2_1_Afearful_Vcalm,20,female,2,2,1,20_06_02_02_01,20_02_02_02_01,neutral,neutral,0,0.916729,0.074559,0.003562,0.00515,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.918844,0.352646,0.394194,0.555228
20_2_2_1_Afearful_Vdisgust,20,female,2,2,1,20_06_02_02_01,20_07_02_02_01,neutral,neutral,0,0.916729,0.074559,0.003562,0.00515,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.918844,0.666732,0.393909,0.659829
20_2_2_1_Afearful_Vfearful,20,female,2,2,1,20_06_02_02_01,20_06_02_02_01,neutral,neutral,0,0.916729,0.074559,0.003562,0.00515,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.918844,0.564193,0.439275,0.640771
20_2_2_1_Afearful_Vhappy,20,female,2,2,1,20_06_02_02_01,20_03_02_02_01,neutral,happy,1,0.916729,0.074559,0.003562,0.00515,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.918844,0.537095,0.305675,0.587205
20_2_2_1_Afearful_Vsad,20,female,2,2,1,20_06_02_02_01,20_04_02_02_01,neutral,sad,1,0.916729,0.074559,0.003562,0.00515,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.918844,0.445233,0.433243,0.599107
20_2_2_1_Afearful_Vsurprised,20,female,2,2,1,20_06_02_02_01,20_08_02_02_01,neutral,neutral,0,0.916729,0.074559,0.003562,0.00515,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.918844,0.597632,0.332742,0.616406
20_2_2_1_Ahappy_Vangry,20,female,2,2,1,20_03_02_02_01,20_05_02_02_01,happy,angry,1,0.195754,0.800346,7.1e-05,0.003828,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.925836,0.469749,0.362831,0.586139
20_2_2_1_Ahappy_Vcalm,20,female,2,2,1,20_03_02_02_01,20_02_02_02_01,happy,neutral,1,0.195754,0.800346,7.1e-05,0.003828,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.925836,0.352646,0.414632,0.564371
20_2_2_1_Ahappy_Vdisgust,20,female,2,2,1,20_03_02_02_01,20_07_02_02_01,happy,neutral,1,0.195754,0.800346,7.1e-05,0.003828,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.925836,0.666732,0.300903,0.631157
20_2_2_1_Ahappy_Vfearful,20,female,2,2,1,20_03_02_02_01,20_06_02_02_01,happy,neutral,1,0.195754,0.800346,7.1e-05,0.003828,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.925836,0.564193,0.400627,0.630219
20_2_2_1_Ahappy_Vhappy,20,female,2,2,1,20_03_02_02_01,20_03_02_02_01,happy,happy,0,0.195754,0.800346,7.1e-05,0.003828,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.925836,0.537095,0.343908,0.60228
20_2_2_1_Ahappy_Vsad,20,female,2,2,1,20_03_02_02_01,20_04_02_02_01,happy,sad,1,0.195754,0.800346,7.1e-05,0.003828,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.925836,0.445233,0.405322,0.59213
20_2_2_1_Ahappy_Vsurprised,20,female,2,2,1,20_03_02_02_01,20_08_02_02_01,happy,neutral,1,0.195754,0.800346,7.1e-05,0.003828,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.925836,0.597632,0.36023,0.6279
20_2_2_1_Asad_Vangry,20,female,2,2,1,20_04_02_02_01,20_05_02_02_01,sad,angry,1,0.857896,0.008064,0.083514,0.050526,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.787956,0.469749,0.345417,0.534374
20_2_2_1_Asad_Vcalm,20,female,2,2,1,20_04_02_02_01,20_02_02_02_01,sad,neutral,1,0.857896,0.008064,0.083514,0.050526,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.787956,0.352646,0.295708,0.47877
20_2_2_1_Asad_Vdisgust,20,female,2,2,1,20_04_02_02_01,20_07_02_02_01,sad,neutral,1,0.857896,0.008064,0.083514,0.050526,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.787956,0.666732,0.3194,0.591363
20_2_2_1_Asad_Vfearful,20,female,2,2,1,20_04_02_02_01,20_06_02_02_01,sad,neutral,1,0.857896,0.008064,0.083514,0.050526,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.787956,0.564193,0.329084,0.560411
20_2_2_1_Asad_Vhappy,20,female,2,2,1,20_04_02_02_01,20_03_02_02_01,sad,happy,1,0.857896,0.008064,0.083514,0.050526,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.787956,0.537095,0.224291,0.516447
20_2_2_1_Asad_Vsad,20,female,2,2,1,20_04_02_02_01,20_04_02_02_01,sad,sad,0,0.857896,0.008064,0.083514,0.050526,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.787956,0.445233,0.323287,0.518825
20_2_2_1_Asad_Vsurprised,20,female,2,2,1,20_04_02_02_01,20_08_02_02_01,sad,neutral,1,0.857896,0.008064,0.083514,0.050526,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.787956,0.597632,0.242346,0.542645
20_2_2_1_Asurprised_Vangry,20,female,2,2,1,20_08_02_02_01,20_05_02_02_01,neutral,angry,1,0.948656,0.03926,0.009118,0.002966,0.215663,0.251198,0.285195,0.247945,0.008141,0.007626,0.011831,0.972402,0.926259,0.469749,0.47357,0.623193
20_2_2_1_Asurprised_Vcalm,20,female,2,2,1,20_08_02_02_01,20_02_02_02_01,neutral,neutral,0,0.948656,0.03926,0.009118,0.002966,0.272731,0.182214,0.179841,0.365213,0.008141,0.007626,0.011831,0.972402,0.926259,0.352646,0.418679,0.565862
20_2_2_1_Asurprised_Vdisgust,20,female,2,2,1,20_08_02_02_01,20_07_02_02_01,neutral,neutral,0,0.948656,0.03926,0.009118,0.002966,0.254366,0.299362,0.343869,0.102403,0.008141,0.007626,0.011831,0.972402,0.926259,0.666732,0.424422,0.672471
20_2_2_1_Asurprised_Vfearful,20,female,2,2,1,20_08_02_02_01,20_06_02_02_01,neutral,neutral,0,0.948656,0.03926,0.009118,0.002966,0.226675,0.212399,0.390003,0.170923,0.008141,0.007626,0.011831,0.972402,0.926259,0.564193,0.463485,0.651312
20_2_2_1_Asurprised_Vhappy,20,female,2,2,1,20_08_02_02_01,20_03_02_02_01,neutral,happy,1,0.948656,0.03926,0.009118,0.002966,0.355471,0.219686,0.232451,0.192392,0.008141,0.007626,0.011831,0.972402,0.926259,0.537095,0.330353,0.597902
20_2_2_1_Asurprised_Vsad,20,female,2,2,1,20_08_02_02_01,20_04_02_02_01,neutral,sad,1,0.948656,0.03926,0.009118,0.002966,0.232484,0.204908,0.292458,0.27015,0.008141,0.007626,0.011831,0.972402,0.926259,0.445233,0.458459,0.609983
20_2_2_1_Asurprised_Vsurprised,20,female,2,2,1,20_08_02_02_01,20_08_02_02_01,neutral,neutral,0,0.948656,0.03926,0.009118,0.002966,0.328309,0.213651,0.310924,0.147116,0.008141,0.007626,0.011831,0.972402,0.926259,0.597632,0.355797,0.626563
20_2_2_2_Aangry_Vangry,20,female,2,2,2,20_05_02_02_02,20_05_02_02_02,angry,angry,0,0.448236,0.547224,0.003933,0.000606,0.177825,0.219527,0.394176,0.208472,0.008141,0.007626,0.011831,0.972402,0.931437,0.516184,0.3804,0.609341
20_2_2_2_Aangry_Vcalm,20,female,2,2,2,20_05_02_02_02,20_02_02_02_02,angry,neutral,1,0.448236,0.547224,0.003933,0.000606,0.207868,0.201141,0.197446,0.393546,0.008141,0.007626,0.011831,0.972402,0.931437,0.326935,0.373016,0.543796
20_2_2_2_Aangry_Vdisgust,20,female,2,2,2,20_05_02_02_02,20_07_02_02_02,angry,neutral,1,0.448236,0.547224,0.003933,0.000606,0.18627,0.310389,0.392627,0.110715,0.008141,0.007626,0.011831,0.972402,0.931437,0.653336,0.299414,0.628062
20_2_2_2_Aangry_Vfearful,20,female,2,2,2,20_05_02_02_02,20_06_02_02_02,angry,neutral,1,0.448236,0.547224,0.003933,0.000606,0.171408,0.214598,0.438772,0.175222,0.008141,0.007626,0.011831,0.972402,0.931437,0.558893,0.390536,0.626955
20_2_2_2_Aangry_Vhappy,20,female,2,2,2,20_05_02_02_02,20_03_02_02_02,angry,happy,1,0.448236,0.547224,0.003933,0.000606,0.403159,0.20306,0.269954,0.123827,0.008141,0.007626,0.011831,0.972402,0.931437,0.63322,0.24153,0.602062
20_2_2_2_Aangry_Vsad,20,female,2,2,2,20_05_02_02_02,20_04_02_02_02,angry,sad,1,0.448236,0.547224,0.003933,0.000606,0.290032,0.213527,0.340307,0.156133,0.008141,0.007626,0.011831,0.972402,0.931437,0.584566,0.299071,0.605025
20_2_2_2_Aangry_Vsurprised,20,female,2,2,2,20_05_02_02_02,20_08_02_02_02,angry,neutral,1,0.448236,0.547224,0.003933,0.000606,0.231952,0.220936,0.200109,0.347003,0.008141,0.007626,0.011831,0.972402,0.931437,0.368954,0.335451,0.545281
